episode,reward,success,length,final_error,epsilon,avg_loss,wall_clock_time
580,16.630069350003033,1.0,22,0.00047747933502662043,0.05,0.14370560535991733,125.66154789924622
581,10.771372900600545,1.0,23,0.002812416964917852,0.05,0.1212422612082699,125.83458304405212
582,10.26123868431896,1.0,23,0.013070908822732874,0.05,0.15146007064891898,126.01313400268555
583,17.581100157648322,1.0,10,0.0030095913958765597,0.05,0.15271828472614288,126.08933401107788
584,16.936948560690507,1.0,13,0.01174672092261414,0.05,0.182298620732931,126.18936896324158
585,13.84320686487481,1.0,20,0.005846301427146483,0.05,0.16868877140805125,126.34604215621948
586,-1.0813667439622847,1.0,31,0.005084645869947835,0.05,0.1631362832361652,126.58264112472534
587,3.8050340918824057,1.0,29,0.006343691862240819,0.05,0.1276580000232006,126.79163002967834
588,14.92820938974619,1.0,19,0.016892167738470132,0.05,0.1222171301120206,126.9277241230011
589,3.8396800745744217,1.0,28,0.006535084381454448,0.05,0.1436446511984936,127.12803411483765
590,11.990835360810161,1.0,21,0.010292821274450858,0.05,0.13271222086179824,127.27567315101624
591,12.175214771460741,1.0,21,0.003975011068938383,0.05,0.14664767806728682,127.43223404884338
592,0.515701327065468,1.0,32,0.004805612501890488,0.05,0.149259970523417,127.68450713157654
593,3.537078656163062,1.0,28,0.005199330992396778,0.05,0.13806210518149392,127.89723896980286
594,17.545073952374516,1.0,8,0.0007424669717739298,0.05,0.13315206370316446,127.96039509773254
595,17.61458025702741,1.0,8,0.00684530436422922,0.05,0.1402203890029341,128.02176928520203
596,17.08378017861396,1.0,13,0.0004609876824154535,0.05,0.13215712866244408,128.11858916282654
597,2.5328732658294015,1.0,29,0.00594380329195654,0.05,0.16901652039638881,128.32696223258972
598,16.469033686525655,1.0,22,0.016962598711695365,0.05,0.14251248276030476,128.4812309741974
599,11.286741687171162,1.0,24,0.00199032902948304,0.05,0.17693584730538228,128.6503221988678
600,15.130124142311978,1.0,17,0.010632037728103949,0.05,0.12171946438577246,128.77222228050232
